title,abstract
Research article - Towards a standardized cloud service description based on USDL,"AbstractIn recent years, cloud computing paradigm has attracted a lot of attention from both industry and academia. However, each cloud provider uses its own techniques (languages, standards, ontologies, or models, etc.) to describe cloud services. The diversity of these techniques leads to the vendor lock-in problem, and thus, the lack of a cloud service description standardization. In addition, existing service descriptions cover only particular aspects and neglect others. For example, WSDL covers only technical aspect and does not cover business and semantic ones. Our objective is to define a standardized cloud service description that covers technical, operational, business, and semantic aspects. In this paper, we introduce different approaches that have dealt with cloud service description, and thus, we adopt USDL language as an appropriate technique to describe cloud services thanks to its expressivity by covering three perspectives (technical, operational, and business). But, USDL is still limited because it cannot cover semantic aspect and it is not intended for cloud computing domain. After that, we highlight USDL limitations that can appear in cloud computing domain and that should be taken into consideration in our research work. This paper will focus on establishing a WSMO-based ontology to define semantically cloud services. This new cloud service description is based on USDL and we will enhance it by taking into consideration some USDL limitations. Finally, we test our proposed cloud service description model on a case study to prove its applicability."
Research article - A framework for gamification in software engineering,"AbstractGamification seeks for improvement of the user's engagement, motivation, and performance when carrying out a certain task; it does so by incorporating game mechanics and elements, thus making that task more attractive. The application of gamification in Software Engineering can be promising; software projects can be organized as a set of challenges which can be ordered and that need to be fulfilled, for which some skills, and mainly much collective effort, are required. The objective of this paper is to propose a complete framework for the introduction of gamification in software engineering environments. This framework is composed of an ontology, a methodology guiding the process, and a support gamification engine. We carried out a case study in which the proposed framework was applied in a real company. In this project the company used the framework to gamify the areas of project management, requirements management, and testing. As a result, the methodology has clearly enabled the company to introduce gamification in its work environment, achieving a quality solution with appropriate design and development effort. The support tool allowed the company to gamify its current tools very easily."
Research article - A PSO-GA approach targeting fault-prone software modules,AbstractWe present an algorithm to classify software modules as fault-prone or not using object-oriented metrics. Our algorithm is a combination of particle swarm intelligence and genetic algorithms. We empirically validate it on eight different data sets. We also compare it to well known classification techniques. Results show that our algorithm has several advantages over other techniques.
Research article - Modeling and automatic code generation for wireless sensor network applications using model-driven or business process approaches: A systematic mapping study,"AbstractThis systematic mapping study investigates the modeling and automatic code generation initiatives for wireless sensor network applications based on the IEEE 802.15.4 standard, trying to understand the reasons, characteristics and methods used in the approaches available in the scientific literature, identifying research gaps and potential approaches that can be better exploited, indicating new possibilities of research. The focus is on studies that follow the Model-Driven or Business Process approaches."
Research article - Environmental factors analysis and comparison affecting software reliability in development of multi-release software,"AbstractAs the application of the principles of agile and lean software development, software multiple release becomes very common in the modern society. Short iteration and short release cycle have driven the significant changes of the development process of multi-release software product, compared with single release software product. Thus, it is time to conduct a new study investigating the impact level of environmental factors on affecting software reliability in the development of multi-release software to provide a sound and concise guidance to software practitioners and researchers. Statistical learning methods, like principle component analysis, stepwise backward elimination, lasso regression, multiple linear regression, and Tukey method, are applied in this study. Comparisons regarding significant environmental factors during the whole development process, principle components, significant environmental factors in each development phase and significance level of each development phase between the development of single release software and multi-release software are also discussed."
Research article - Patterns of developers behaviour: A 1000-hour industrial study,"AbstractMonitoring developers’ activity in the Integrated Development Environment (IDE) and, in general, in their working environment, can be useful to provide context to recommender systems, and, in perspective, to develop smarter IDEs. This paper reports results of a long (about 1000 h) observational study conducted in an industrial environment, in which we captured developers’ interaction with the IDE, with various applications available in their workstation, and related them with activities performed on source code files. Specifically, the study involved six developers working on three software systems and investigated (i) how much time developers spent on various activities and how they shift from one activity to another (ii) how developers navigate through the software architecture during their task, and (iii) how the complexity and readability of source code may trigger further actions, such as requests for help or browsing/changing other files. Results of our study suggest that: (i) not surprisingly, developers spend most or their time (∼ 61%) in development activities while the usage of online help is limited (2%) but intensive in specific development sessions; (ii) developers often execute the system under development after working on code, likely to verify the effect of applied changes on the system’s behaviour; (iii) while working on files having a high complexity, developers tend to more frequently execute the system as well as to use more online help websites."
Research article - Resource management in cloud platform as a service systems: Analysis and opportunities,"AbstractPlatform-as-a-Service (PaaS) clouds offer services to automate the deployment and management of applications, relieving application owners of the complexity of managing the underlying infrastructure resources. However, application owners have an increasingly larger diversity and volume of workloads, which they want to execute at minimum cost while maintaining desired performance guarantees. In this paper we investigate how existing PaaS systems cope with this challenge. In particular, we first present a taxonomy of commonly-encountered design decisions regarding how PaaS systems manage underlying resources. We then use this taxonomy to analyze an extensive set of PaaS systems targeting different application domains. Based on this analysis, we identify several future research opportunities in the PaaS design space, which will enable PaaS owners to reduce hosting costs while coping with the workload variety."
"Research article - Evolution of the R software ecosystem: Metrics, relationships, and their impact on qualities","AbstractSoftware ecosystems are an important new concept for collaborative software development, and empirical studies on their development are important towards understanding the underlying dynamics and modelling their behaviour. We conducted an explorative analysis of the R ecosystem as an exemplar on high-level, ecosystem-wide assessment. Based principally on the documentation metadata of the R packages, we generated a variety of metrics that allow the quantification of the R ecosystem. We also categorized the ecosystem participants, both in the software marketplace and in the developer community, by characteristics that measure their activity and impact. By viewing our metrics across the ecosystem’s lifecycle for the various participant categories, we discovered interrelationships between them and determined the contribution of each category to the ecosystem as a whole."
Research article - A statistical analysis approach to predict user's changing requirements for software service evolution,"AbstractEvolution is inevitable for almost all software, and may be driven by users’ continuous requests for changes and improvement, the enablement of technology development, among other factors. The evolution of software services can be seen as the evolution of system-user interactions. The capability to accurately and efficiently observe users’ volatile requirements is critical to making timely system improvements to adapt to rapidly changing environments. In this paper, we propose a methodology that employs Conditional Random Fields (CRF) as a means to provide quantitative exploration of system-user interactions that often lead to the discovery of users’ potential needs and requirements. By analyzing users' run-time behavioral patterns, domain experts can make prompt predictions on how users’ intentions shift, and timely propose system improvements or remedies to help address emerging needs. Our ultimate research goal is to speed up software service evolution to a great extent with automated tools, knowing that the challenge can be undoubtedly steep. The evolution of an online research library service is used to illustrate and evaluate the proposed approach in detail."
Research article - Efficient query processing on large spatial databases: A performance study,"AbstractProcessing of spatial queries has been studied extensively in the literature. In most cases, it is accomplished by indexing spatial data using spatial access methods. Spatial indexes, such as those based on the Quadtree, are important in spatial databases for efficient execution of queries involving spatial constraints and objects. In this paper, we study a recent balanced disk-based index structure for point data, called xBR+-tree, that belongs to the Quadtree family and hierarchically decomposes space in a regular manner. For the most common spatial queries, like Point Location, Window, Distance Range, Nearest Neighbor and Distance-based Join, the R-tree family is a very popular choice of spatial index, due to its excellent query performance. For this reason, we compare the performance of the xBR+-tree with respect to the R*-tree and the R+-tree for tree building and processing the most studied spatial queries. To perform this comparison, we utilize existing algorithms and present new ones. We demonstrate through extensive experimental performance results (I/O efficiency and execution time), based on medium and large real and synthetic datasets, that the xBR+-tree is a big winner in execution time in all cases and a winner in I/O in most cases."
